64	9041	12333	0	0	8817825	10			0	0		0		0		0		0		0		0		0		0	3	0	0	0	0	8451	639	11022	0	4604	2571	6817	1915	4902	0	177307	1	0	3	0	10/16/2019 9:26:07 AM	10		1670	7847	763	777	0	1074	15646	9633	7594	0	0	0	Meditation Cloak	Relic			Evolved Hide of the Urchin	Shoes of the Magi	Gem of Isolation				1	37	3	1	1	16	0	0	0	0	0	1	1	0	0	1	0	0	Joust 3v3	37	974285623	0	None	10	1	2	421771	0	1283.72119	1197.93848	Ymir	EU	Bloody Butcher	17827	238	0	1	0	0	700259196	WARRIORS NL	617	0	0	Winner	1	n	None	buzzmaster	448	Normal: Joust	8817825	[WTJR]buzzmaster	1	None	None
120	8879	12333	0	0	702534261	3			0	0		0		0		0		0		0		0		0		0	1	0	0	0	0	14474	4294	0	22411	3371	7937	9820	4351	5469	3	166306	0	0	0	0	10/16/2019 12:00:07 PM	11		2268	8680	837	0	0	2456	15490	7914	9627	10482	7573	0	Purification Beads	Relic			Evolved Hunter's Blessing	Devourer's Gauntlet	Ninja Tabi	Odysseus' Bow	Light Blade		0	0	0	0	2	32	0	0	0	0	0	0	4	0	0	4	0	0	Joust 3v3	60	974297653	0	None	10	1	0	453816	0	0	0	Cernunnos	NA	Heretic	17005	0	1	1	0	0	0		622	0	0	Loser	2	n	iiDeluxe Blaze	ScarredPanda	448	Normal: Joust	702534261	iiDeluxe Blaze	10	2533274856894166	None
129	14154	8879	0	0	500097617	7			0	0		0		0		0		0		0		0		0		0	4	0	0	0	0	57801	4279	0	72011	5014	14210	16293	8435	7858	4	354168	0	0	0	0	10/16/2019 1:38:07 PM	17		1872	15173	693	0	0	4943	15767	9626	11111	10482	7575	7593	Aegis Amulet Upgrade	Purification Beads			Transcendence	Warrior Tabi	The Crusher	Odysseus' Bow	The Executioner	Qin's Sais	0	0	0	0	2	120	0	0	0	0	0	1	5	0	0	5	0	0	Joust 3v3	102	974307682	0	None	21	1	4	447837	1532.6665	1507.03125	1556.25	Neith	NA	Swift Scurrier	17670	2487	0	2	0	0	500010546	Team Malice_PS	1312	1	0	Winner	2	n	That-Guy-Toohey	None	448	Normal: Joust	500097617	[TMME]That-Guy-Toohey	9	2946348699343920933	None
152	14150	14154	0	0	5632222	6			0	0		0		0		0		0		0		0		0		0	10	0	0	7	0	86233	8180	0	112168	5005	25935	22262	14108	8154	8	505091	0	0	0	0	10/16/2019 2:54:07 PM	20		1991	21198	644	0	0	2900	7904	15767	9236	8550	17090	7575	Blink Rune Upgrade	Aegis Amulet Upgrade			Jotunn's Wrath	Transcendence	Bloodforge	Hydra's Lament	Asi	The Executioner	0	0	0	0	2	181	0	0	0	0	0	1	5	0	0	5	0	0	Joust 3v3	101	974317231	0	None	32	1	3	496433	1489.58435	0	1507.03125	Ullr	EU	Cutting Edge	16497	1856	0	1	0	0	440081	HiGHFiVE SMITE	1972	0	4	Winner	1	n	None	FistOfChocolate	448	Normal: Joust	5632222	[H1GH5]FistOfChocolate	1	None	None
129	8879	9041	0	0	501860473	8			0	0		0		0		0		0		0		0		0		0	1	0	0	0	0	15264	2708	26410	0	8563	11146	14152	6602	7550	1	285019	0	0	0	0	10/16/2019 4:18:07 PM	13		1919	11264	759	219	0	3967	7572	9633	7791	7537	0	0	Purification Beads	Meditation Cloak			Stone of Gaia	Shoes of the Magi	Void Stone	Mystical Mail			0	0	0	0	7	28	0	0	0	0	0	0	7	0	0	7	0	0	Joust 3v3	71	974329887	0	None	14	1	1	523482	1556.25	0	1507.03125	Athena	NA	Peacekeeper	12791	212	1	1	0	0	500269729	LoyaltyOvaMoney	890	1	4	Winner	1	n	PhonnyCLT800	None	448	Normal: Joust	501860473	[YpYp]PhonnyCLT800	9	405180555977168609	None
159	7353	7671	0	0	704553854	8			0	0		0		0		0		0		0		0		0		0	2	0	0	0	0	14238	320	20322	0	19106	6084	20439	12247	8192	4	344899	0	0	0	0	10/16/2019 4:20:09 PM	13		2066	12066	618	0	0	1379	15477	9634	9364	7528	7641	8239	Heavenly Wings	Cursed Ankh			Evolved Guardian's Blessing	Shoes of Focus	Pestilence	Sovereignty	Breastplate of Valor	Adventurer's Blade	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	Joust 3v3	96	974330210	0	[{'merge_datetime': 'Feb 11 2019  5:15PM', 'playerId': '13066243', 'portalId': '1'}]	19	0	1	515373	1556.25	1464.84375	1507.03125	Khepri	EU	Imperator	11802	259	1	1	0	0	700226841	Only We Two	1171	0	0	Winner	1	n	II Artemisia II	None	448	Normal: Joust	704553854	[WeTwo]II Artemisia II	10	2535409381196001	None
156	8879	12333	0	0	10122473	1			0	0		0		0		0		0		0		0		0		0	3	0	0	0	0	28039	869	33188	0	2494	5149	9977	1844	8133	5	160470	0	0	0	0	10/16/2019 4:24:09 PM	10		1881	8302	642	0	0	1676	15483	7594	9633	9848	0	0	Purification Beads	Relic			Evolved Mage's Blessing	Gem of Isolation	Shoes of the Magi	Enchanted Ring			0	0	0	0	1	67	0	0	0	0	0	0	2	0	0	2	0	0	Joust 3v3	104	974330794	0	None	12	1	0	524828	0	0	1503.51563	Poseidon	Brazil	The Earthshaker	8762	0	0	1	0	0	0		775	0	0	Loser	2	n	None	baragam	448	Normal: Joust	10122473	baragam	1	None	None
29	7672	9041	0	0	12211972	5			0	0		0		0		0		0		0		0		0		0	7	0	0	0	0	30038	5339	43870	0	4076	13832	11475	6959	4516	4	322606	0	0	0	0	10/16/2019 5:00:09 PM	14		1920	12577	684	0	0	1179	9633	14840	9351	8564	9847	0	Aegis Amulet	Meditation Cloak			Shoes of the Magi	Hastened Ring	Telkhines Ring	Demonic Grip	Emerald Ring		0	0	0	0	3	60	0	0	0	0	0	1	5	0	0	5	0	0	Joust 3v3	4	974336960	0	None	18	1	2	528249	0	0	0	Chronos	NA	Fallen Lord	13166	565	1	1	0	0	0		1102	0	0	Winner	1	n	None	Sebbe577	448	Normal: Joust	12211972	Sebbe577	5	76561198273644929	None
27	12333	12333	0	0	708929977	4			0	0		0		0		0		0		0		0		0		0	2	0	0	0	0	24184	5285	0	33798	2872	9614	7506	2820	4686	2	215128	0	0	0	0	10/16/2019 5:54:07 PM	13		1872	9740	706	0	0	1661	9627	8547	7575	12674	0	0	Relic	Relic			Ninja Tabi	Transcendence	The Executioner	Wind Demon			0	0	0	0	3	60	1	0	0	0	0	0	4	0	0	3	0	0	Joust 3v3	4	974346802	0	None	13	2	0	528700	0	0	0	Neith	NA	Mischievous	8731	0	1	1	0	0	500160466	Clan of Salt	827	0	0	Winner	1	n	Jasoh_	None	448	Normal: Joust	708929977	[Sa1t]Jasoh_	9	449844589923160183	None
8	12333	12333	0	0	709040394	13			0	0		0		0		0		0		0		0		0		0	2	0	0	0	0	23412	753	28466	0	1577	5054	9551	6276	3275	5	249969	0	0	0	0	10/16/2019 7:18:07 PM	14		3566	12562	730	0	0	659	9634	15483	7832	9128	8354	0	Relic	Relic			Shoes of Focus	Evolved Mage's Blessing	Divine Ruin	Soul Reaver	Spear of the Magus		0	0	0	0	1	53	0	0	0	0	0	1	1	0	0	1	0	0	Joust 3v3	1	974364437	0	None	17	1	2	565641	0	0	0	Merlin	EU	Merlin	16570	285	0	1	0	0	0		1032	0	0	Winner	1	n	None	Krrone	448	Normal: Joust	709040394	Krrone	5	76561198417380487	None
